Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2006-10-21,Everton,Sheffield United,2.0,0.0,H,77,72,5,8,13,50,-15,0.3684210526315789,13.0,8.0,5.0,0.375,8,6,-1,-1,0.0,4.0,10.0,-6.0,0.125,0,0,0,0,0,0,0,0,0.2,0.2,7,51,-14,0.3684210526315789,0.25,11.0,0.5,0.0
2006-10-21,Wigan,Man City,4.0,0.0,H,74,77,-3,7,5,51,-7,0.3947368421052632,7.0,11.0,-4.0,0.14285714285714285,8,9,43,-5,0.34210526315789475,6.0,9.0,-3.0,0.25,0,0,0,0,0,0,0,0,0.0,0.2,-4,8,-2,0.05263157894736848,-0.10714285714285716,-1.0,1.0,0.0
2006-10-22,Blackburn,Bolton,0.0,1.0,A,77,76,1,8,12,63,9,0.5,9.0,10.0,-1.0,0.375,8,17,56,8,0.3947368421052632,9.0,4.0,5.0,0.625,0,0,0,0,1,0,0,0,0.6,0.8,-5,7,1,0.10526315789473678,-0.25,-6.0,0.21428571428571427,0.2857142857142857
2006-10-22,Man United,Liverpool,2.0,0.0,H,82,81,1,8,19,83,38,0.6578947368421053,17.0,5.0,12.0,0.75,8,11,82,32,0.6578947368421053,9.0,9.0,0.0,0.375,0,0,0,0,0,0,0,0,0.6,0.4,8,1,6,0.0,0.375,12.0,0.5,0.2692307692307692
2006-10-22,Middlesbrough,Newcastle,1.0,0.0,H,76,79,-3,8,8,45,-10,0.3157894736842105,8.0,13.0,-5.0,0.25,8,7,58,5,0.4473684210526316,7.0,12.0,-5.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,1,-13,-15,-0.13157894736842107,0.0,0.0,0.05555555555555555,0.6111111111111112
2006-10-22,Reading,Arsenal,0.0,4.0,A,71,82,-11,8,13,-1,-1,0.0,9.0,8.0,1.0,0.5,7,14,67,37,0.5263157894736842,11.0,4.0,7.0,0.5714285714285714,0,0,0,0,1,0,0,0,0.6,0.8,-1,-68,-38,-0.5263157894736842,-0.0714285714285714,-6.0,,
2006-10-22,Tottenham,West Ham,1.0,0.0,H,79,76,3,8,8,65,15,0.4736842105263158,5.0,10.0,-5.0,0.25,8,5,55,-3,0.42105263157894735,6.0,12.0,-6.0,0.125,0,0,0,0,0,0,1,0,0.2,0.0,3,10,18,0.05263157894736848,0.125,1.0,0.36363636363636365,0.4090909090909091
2006-10-28,Arsenal,Everton,1.0,1.0,D,82,77,5,8,17,67,37,0.5263157894736842,15.0,4.0,11.0,0.625,9,16,50,-15,0.3684210526315789,15.0,8.0,7.0,0.4444444444444444,1,1,0,0,0,0,0,0,1.0,0.2,1,17,52,0.15789473684210525,0.1805555555555556,4.0,0.6538461538461539,0.15384615384615385
2006-10-28,Bolton,Man United,0.0,4.0,A,76,82,-6,9,20,56,8,0.3947368421052632,10.0,4.0,6.0,0.6666666666666666,9,22,83,38,0.6578947368421053,19.0,5.0,14.0,0.7777777777777778,1,0,0,0,1,0,0,0,0.8,0.6,-2,-27,-30,-0.2631578947368421,-0.11111111111111116,-8.0,0.14285714285714285,0.5714285714285714
2006-10-28,Fulham,Wigan,0.0,1.0,A,75,74,1,9,13,48,-10,0.3684210526315789,11.0,14.0,-3.0,0.3333333333333333,8,8,51,-7,0.3947368421052632,11.0,11.0,0.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,5,-3,-3,-0.026315789473684292,0.08333333333333331,-3.0,0.5,0.5
2006-10-28,Liverpool,Aston Villa,3.0,1.0,H,81,75,6,9,11,82,32,0.6578947368421053,9.0,11.0,-2.0,0.3333333333333333,9,15,42,-13,0.2631578947368421,11.0,6.0,5.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.2,-4,40,45,0.3947368421052632,0.0,-7.0,0.5769230769230769,0.23076923076923078
2006-10-28,Newcastle,Charlton,0.0,0.0,D,79,75,4,9,7,58,5,0.4473684210526316,7.0,13.0,-6.0,0.2222222222222222,9,4,47,-14,0.34210526315789475,6.0,15.0,-9.0,0.1111111111111111,0,0,1,0,0,0,0,0,0.0,0.0,3,11,19,0.10526315789473684,0.1111111111111111,3.0,0.2857142857142857,0.21428571428571427
2006-10-28,Portsmouth,Reading,3.0,1.0,H,75,71,4,9,16,38,-25,0.2631578947368421,13.0,5.0,8.0,0.5555555555555556,9,13,-1,-1,0.0,9.0,12.0,-3.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,3,39,-24,0.2631578947368421,0.11111111111111116,11.0,,
2006-10-28,Sheffield United,Chelsea,0.0,2.0,A,72,84,-12,9,6,-1,-1,0.0,4.0,12.0,-8.0,0.1111111111111111,9,22,91,50,0.7631578947368421,15.0,5.0,10.0,0.7777777777777778,0,0,0,0,0,0,0,0,0.2,0.8,-16,-92,-51,-0.7631578947368421,-0.6666666666666667,-18.0,0.5,0.5
2006-10-28,Watford,Tottenham,0.0,0.0,D,68,79,-11,9,5,-1,-1,0.0,7.0,13.0,-6.0,0.0,9,11,65,15,0.4736842105263158,6.0,10.0,-4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-6,-66,-16,-0.4736842105263158,-0.3333333333333333,-2.0,0.0,0.5
2006-10-29,West Ham,Blackburn,2.0,1.0,H,76,77,-1,9,5,55,-3,0.42105263157894735,6.0,13.0,-7.0,0.1111111111111111,9,12,63,9,0.5,9.0,11.0,-2.0,0.3333333333333333,0,0,1,1,0,0,0,0,0.0,0.6,-7,-8,-12,-0.07894736842105265,-0.2222222222222222,-5.0,0.4444444444444444,0.4444444444444444
2006-10-30,Man City,Middlesbrough,1.0,0.0,H,77,76,1,9,9,43,-5,0.34210526315789475,6.0,13.0,-7.0,0.2222222222222222,9,11,45,-10,0.3157894736842105,9.0,13.0,-4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-2,-2,5,0.02631578947368424,-0.1111111111111111,-3.0,0.0,0.6
2006-11-04,Bolton,Wigan,0.0,1.0,A,76,74,2,10,20,56,8,0.3947368421052632,10.0,8.0,2.0,0.6,9,11,51,-7,0.3947368421052632,12.0,11.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.8,0.4,9,5,15,0.0,0.26666666666666666,1.0,0.0,0.5
2006-11-04,Charlton,Man City,1.0,0.0,H,75,77,-2,10,5,47,-14,0.34210526315789475,6.0,15.0,-9.0,0.1,10,12,43,-5,0.34210526315789475,7.0,13.0,-6.0,0.3,0,0,0,0,0,0,0,0,0.0,0.4,-7,4,-9,0.0,-0.2,-3.0,0.3,0.4
2006-11-04,Fulham,Everton,1.0,0.0,H,75,77,-2,10,13,48,-10,0.3684210526315789,11.0,15.0,-4.0,0.3,10,17,50,-15,0.3684210526315789,16.0,9.0,7.0,0.4,0,0,0,0,0,0,0,0,0.2,0.2,-4,-2,5,0.0,-0.10000000000000003,-11.0,0.5,0.5
2006-11-04,Liverpool,Reading,2.0,0.0,H,81,71,10,10,14,82,32,0.6578947368421053,12.0,12.0,0.0,0.4,10,13,-1,-1,0.0,10.0,15.0,-5.0,0.4,0,0,0,0,0,0,1,0,0.4,0.2,1,83,33,0.6578947368421053,0.0,5.0,,
2006-11-04,Man United,Portsmouth,3.0,0.0,H,82,75,7,10,25,83,38,0.6578947368421053,23.0,5.0,18.0,0.8,10,19,38,-25,0.2631578947368421,16.0,6.0,10.0,0.6,1,0,0,0,0,0,0,0,0.8,0.4,6,45,63,0.3947368421052632,0.20000000000000007,8.0,0.6666666666666666,0.3333333333333333
2006-11-04,Newcastle,Sheffield United,0.0,1.0,A,79,72,7,10,8,58,5,0.4473684210526316,7.0,13.0,-6.0,0.2,10,6,-1,-1,0.0,4.0,14.0,-10.0,0.1,0,0,0,0,0,0,0,0,0.0,0.2,2,59,6,0.4473684210526316,0.1,4.0,0.5,0.5
2006-11-04,Watford,Middlesbrough,2.0,0.0,H,68,76,-8,10,6,-1,-1,0.0,7.0,13.0,-6.0,0.0,10,11,45,-10,0.3157894736842105,9.0,14.0,-5.0,0.3,0,0,0,0,0,0,0,0,0.0,0.4,-5,-46,9,-0.3157894736842105,-0.3,-1.0,0.0,0.5
2006-11-05,Aston Villa,Blackburn,2.0,0.0,H,75,77,-2,10,15,42,-13,0.2631578947368421,12.0,9.0,3.0,0.3,10,12,63,9,0.5,10.0,13.0,-3.0,0.3,0,0,0,0,0,0,0,0,0.2,0.4,3,-21,-22,-0.2368421052631579,0.0,6.0,0.36363636363636365,0.5
2006-11-05,Tottenham,Chelsea,2.0,1.0,H,79,84,-5,10,12,65,15,0.4736842105263158,6.0,10.0,-4.0,0.3,10,25,91,50,0.7631578947368421,17.0,5.0,12.0,0.8,0,0,0,0,1,0,0,0,0.4,0.8,-13,-26,-35,-0.2894736842105263,-0.5,-16.0,0.0,0.6538461538461539
2006-11-05,West Ham,Arsenal,1.0,0.0,H,76,82,-6,10,8,55,-3,0.42105263157894735,8.0,14.0,-6.0,0.2,9,18,67,37,0.5263157894736842,16.0,5.0,11.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.2,0.8,-10,-12,-40,-0.10526315789473684,-0.3555555555555556,-17.0,0.18181818181818182,0.5909090909090909
2006-11-11,Blackburn,Man United,0.0,1.0,A,77,82,-5,11,12,63,9,0.5,10.0,15.0,-5.0,0.2727272727272727,11,28,83,38,0.6578947368421053,26.0,5.0,21.0,0.8181818181818182,0,0,1,0,1,1,0,0,0.2,1.0,-16,-20,-29,-0.1578947368421053,-0.5454545454545455,-26.0,0.22727272727272727,0.5
2006-11-11,Chelsea,Watford,4.0,0.0,H,84,68,16,11,25,91,50,0.7631578947368421,18.0,7.0,11.0,0.7272727272727273,11,9,-1,-1,0.0,9.0,13.0,-4.0,0.09090909090909093,0,0,0,0,0,0,0,0,0.6,0.2,16,92,51,0.7631578947368421,0.6363636363636364,15.0,0.5,0.5
2006-11-11,Everton,Aston Villa,0.0,1.0,A,77,75,2,11,17,50,-15,0.3684210526315789,16.0,10.0,6.0,0.3636363636363637,11,18,42,-13,0.2631578947368421,14.0,9.0,5.0,0.3636363636363637,0,0,0,0,0,0,0,0,0.2,0.2,-1,8,-2,0.10526315789473684,0.0,1.0,0.23076923076923078,0.46153846153846156
2006-11-11,Man City,Newcastle,0.0,0.0,D,77,79,-2,11,12,43,-5,0.34210526315789475,7.0,14.0,-7.0,0.2727272727272727,11,8,58,5,0.4473684210526316,7.0,14.0,-7.0,0.18181818181818185,0,0,0,0,0,0,0,0,0.2,0.0,4,-15,-10,-0.10526315789473684,0.09090909090909087,0.0,0.3125,0.4375
2006-11-11,Middlesbrough,West Ham,1.0,0.0,H,76,76,0,11,11,45,-10,0.3157894736842105,9.0,16.0,-7.0,0.2727272727272727,11,11,55,-3,0.42105263157894735,9.0,14.0,-5.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.4,0,-10,-7,-0.10526315789473684,0.0,-2.0,0.5714285714285714,0.35714285714285715
2006-11-11,Portsmouth,Fulham,1.0,1.0,D,75,75,0,11,19,38,-25,0.2631578947368421,16.0,9.0,7.0,0.5454545454545454,11,16,48,-10,0.3684210526315789,12.0,15.0,-3.0,0.3636363636363637,0,0,0,0,0,0,0,0,0.4,0.4,3,-10,-15,-0.10526315789473684,0.1818181818181817,10.0,0.5,0.3333333333333333
2006-11-11,Sheffield United,Bolton,2.0,2.0,D,72,76,-4,11,9,-1,-1,0.0,5.0,14.0,-9.0,0.18181818181818185,11,20,56,8,0.3947368421052632,10.0,9.0,1.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.4,0.6,-11,-57,-9,-0.3947368421052632,-0.3636363636363636,-10.0,,
2006-11-11,Wigan,Charlton,3.0,2.0,H,74,75,-1,10,14,51,-7,0.3947368421052632,13.0,11.0,2.0,0.4,11,8,47,-14,0.34210526315789475,7.0,15.0,-8.0,0.18181818181818185,1,0,0,0,0,0,0,0,0.6,0.2,6,4,7,0.05263157894736848,0.2181818181818182,10.0,0.5,0.5
2006-11-12,Arsenal,Liverpool,3.0,0.0,H,82,81,1,10,18,67,37,0.5263157894736842,16.0,6.0,10.0,0.5,11,17,82,32,0.6578947368421053,14.0,12.0,2.0,0.4545454545454545,0,0,0,0,0,0,0,0,0.6,0.4,1,-15,5,-0.13157894736842113,0.04545454545454547,8.0,0.2692307692307692,0.46153846153846156
2006-11-12,Reading,Tottenham,3.0,1.0,H,71,79,-8,11,13,-1,-1,0.0,10.0,17.0,-7.0,0.3636363636363637,11,15,65,15,0.4736842105263158,8.0,11.0,-3.0,0.3636363636363637,0,0,1,0,0,0,0,0,0.2,0.6,-2,-66,-16,-0.4736842105263158,0.0,-4.0,,
2006-11-18,Arsenal,Newcastle,1.0,1.0,D,82,79,3,11,21,67,37,0.5263157894736842,19.0,6.0,13.0,0.5454545454545454,12,9,58,5,0.4473684210526316,7.0,14.0,-7.0,0.16666666666666666,0,0,0,0,0,0,0,0,0.6,0.0,12,9,32,0.0789473684210526,0.3787878787878788,20.0,0.5,0.3076923076923077
2006-11-18,Chelsea,West Ham,1.0,0.0,H,84,76,8,12,28,91,50,0.7631578947368421,22.0,7.0,15.0,0.75,12,11,55,-3,0.42105263157894735,9.0,15.0,-6.0,0.25,0,0,0,0,0,0,0,0,0.8,0.4,17,36,53,0.3421052631578948,0.5,21.0,0.45454545454545453,0.4090909090909091
2006-11-18,Everton,Bolton,1.0,0.0,H,77,76,1,12,17,50,-15,0.3684210526315789,16.0,11.0,5.0,0.3333333333333333,12,21,56,8,0.3947368421052632,12.0,11.0,1.0,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-4,-6,-23,-0.026315789473684292,-0.16666666666666669,4.0,0.42857142857142855,0.2857142857142857
2006-11-18,Man City,Fulham,3.0,1.0,H,77,75,2,12,13,43,-5,0.34210526315789475,7.0,14.0,-7.0,0.25,12,17,48,-10,0.3684210526315789,13.0,16.0,-3.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-4,-5,5,-0.02631578947368418,-0.08333333333333331,-4.0,0.25,0.25
2006-11-18,Middlesbrough,Liverpool,0.0,0.0,D,76,81,-5,12,14,45,-10,0.3157894736842105,10.0,16.0,-6.0,0.3333333333333333,12,17,82,32,0.6578947368421053,14.0,15.0,-1.0,0.4166666666666667,0,0,0,0,0,0,0,0,0.6,0.4,-3,-37,-42,-0.3421052631578948,-0.08333333333333337,-5.0,0.2222222222222222,0.4444444444444444
2006-11-18,Portsmouth,Watford,2.0,1.0,H,75,68,7,12,20,38,-25,0.2631578947368421,17.0,10.0,7.0,0.5,12,9,-1,-1,0.0,9.0,17.0,-8.0,0.08333333333333333,0,0,0,0,0,0,0,0,0.4,0.2,11,39,-24,0.2631578947368421,0.4166666666666667,15.0,,
2006-11-18,Reading,Charlton,2.0,0.0,H,71,75,-4,12,16,-1,-1,0.0,13.0,18.0,-5.0,0.4166666666666667,12,8,47,-14,0.34210526315789475,9.0,18.0,-9.0,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,8,-48,13,-0.34210526315789475,0.25,4.0,,
2006-11-18,Sheffield United,Man United,1.0,2.0,A,72,82,-10,12,10,-1,-1,0.0,7.0,16.0,-9.0,0.16666666666666666,12,31,83,38,0.6578947368421053,27.0,5.0,22.0,0.8333333333333334,0,0,0,0,1,1,0,0,0.2,1.0,-21,-84,-39,-0.6578947368421053,-0.6666666666666667,-31.0,0.0,1.0
2006-11-19,Blackburn,Tottenham,1.0,1.0,D,77,79,-2,12,12,63,9,0.5,10.0,16.0,-6.0,0.25,12,15,65,15,0.4736842105263158,9.0,14.0,-5.0,0.3333333333333333,0,0,1,0,0,0,0,0,0.0,0.4,-3,-2,-6,0.02631578947368418,-0.08333333333333331,-1.0,0.36363636363636365,0.45454545454545453
2006-11-19,Wigan,Aston Villa,0.0,0.0,D,74,75,-1,11,17,51,-7,0.3947368421052632,16.0,13.0,3.0,0.4545454545454545,12,21,42,-13,0.2631578947368421,15.0,9.0,6.0,0.4166666666666667,1,0,0,0,0,0,0,0,0.8,0.4,-4,9,6,0.13157894736842113,0.03787878787878785,-3.0,1.0,0.0
2006-11-25,Aston Villa,Middlesbrough,1.0,1.0,D,75,76,-1,13,22,42,-13,0.2631578947368421,15.0,9.0,6.0,0.38461538461538464,13,15,45,-10,0.3157894736842105,10.0,16.0,-6.0,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.4,7,-3,-3,-0.05263157894736842,0.07692307692307693,12.0,0.4444444444444444,0.2777777777777778
2006-11-25,Bolton,Arsenal,3.0,1.0,H,76,82,-6,13,21,56,8,0.3947368421052632,12.0,12.0,0.0,0.4615384615384616,12,22,67,37,0.5263157894736842,20.0,7.0,13.0,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-1,-11,-29,-0.13157894736842096,-0.038461538461538436,-13.0,0.21428571428571427,0.42857142857142855
2006-11-25,Charlton,Everton,1.0,1.0,D,75,77,-2,13,8,47,-14,0.34210526315789475,9.0,20.0,-11.0,0.15384615384615385,13,20,50,-15,0.3684210526315789,17.0,11.0,6.0,0.38461538461538464,0,0,0,0,0,0,0,0,0.2,0.4,-12,-3,1,-0.02631578947368418,-0.2307692307692308,-17.0,0.42857142857142855,0.42857142857142855
2006-11-25,Fulham,Reading,0.0,1.0,A,75,71,4,13,17,48,-10,0.3684210526315789,14.0,19.0,-5.0,0.3076923076923077,13,19,-1,-1,0.0,15.0,18.0,-3.0,0.4615384615384616,0,0,0,0,0,0,0,0,0.2,0.4,-2,49,-9,0.3684210526315789,-0.15384615384615385,-2.0,,
2006-11-25,Liverpool,Man City,1.0,0.0,H,81,77,4,13,18,82,32,0.6578947368421053,14.0,15.0,-1.0,0.38461538461538464,13,16,43,-5,0.34210526315789475,10.0,15.0,-5.0,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.4,2,39,37,0.31578947368421056,0.07692307692307693,4.0,0.5625,0.1875
2006-11-25,West Ham,Sheffield United,1.0,0.0,H,76,72,4,13,11,55,-3,0.42105263157894735,9.0,16.0,-7.0,0.2307692307692308,13,10,-1,-1,0.0,8.0,18.0,-10.0,0.15384615384615385,0,0,0,0,0,0,0,0,0.4,0.2,1,56,-2,0.42105263157894735,0.07692307692307693,3.0,0.0,0.5
2006-11-26,Man United,Chelsea,1.0,1.0,D,82,84,-2,13,34,83,38,0.6578947368421053,29.0,6.0,23.0,0.8461538461538461,13,31,91,50,0.7631578947368421,23.0,7.0,16.0,0.7692307692307693,1,1,0,0,0,0,0,0,1.0,0.8,3,-8,-12,-0.10526315789473684,0.07692307692307687,7.0,0.2692307692307692,0.34615384615384615
2006-11-26,Newcastle,Portsmouth,1.0,0.0,H,79,75,4,13,10,58,5,0.4473684210526316,8.0,15.0,-7.0,0.15384615384615385,13,23,38,-25,0.2631578947368421,19.0,11.0,8.0,0.5384615384615384,0,0,0,0,0,0,0,0,0.0,0.4,-13,20,30,0.1842105263157895,-0.3846153846153846,-15.0,0.3333333333333333,0.0
2006-11-26,Tottenham,Wigan,3.0,1.0,H,79,74,5,13,16,65,15,0.4736842105263158,10.0,15.0,-5.0,0.3076923076923077,12,18,51,-7,0.3947368421052632,16.0,13.0,3.0,0.4166666666666667,0,0,0,0,0,0,0,0,0.4,0.8,-2,14,22,0.0789473684210526,-0.10897435897435898,-8.0,0.5,0.0
2006-11-28,Watford,Sheffield United,0.0,1.0,A,68,72,-4,13,9,-1,-1,0.0,10.0,19.0,-9.0,0.07692307692307693,14,10,-1,-1,0.0,8.0,19.0,-11.0,0.14285714285714285,0,0,0,0,0,0,0,0,0.2,0.2,-1,0,0,0.0,-0.06593406593406592,2.0,,
2006-11-29,Aston Villa,Man City,1.0,3.0,A,75,77,-2,14,23,42,-13,0.2631578947368421,16.0,10.0,6.0,0.35714285714285715,14,16,43,-5,0.34210526315789475,10.0,16.0,-6.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,7,-1,-8,-0.07894736842105265,0.07142857142857145,12.0,0.125,0.5625
2006-11-29,Bolton,Chelsea,0.0,1.0,A,76,84,-8,14,24,56,8,0.3947368421052632,15.0,13.0,2.0,0.5,14,32,91,50,0.7631578947368421,24.0,8.0,16.0,0.7142857142857143,0,0,0,0,0,0,0,0,0.2,0.6,-8,-35,-42,-0.3684210526315789,-0.2142857142857143,-14.0,0.21428571428571427,0.5714285714285714
2006-11-29,Fulham,Arsenal,2.0,1.0,H,75,82,-7,14,17,48,-10,0.3684210526315789,14.0,20.0,-6.0,0.2857142857142857,13,22,67,37,0.5263157894736842,21.0,10.0,11.0,0.4615384615384616,0,0,0,0,0,0,0,0,0.2,0.2,-5,-19,-47,-0.15789473684210525,-0.17582417582417587,-17.0,0.0,0.9
2006-11-29,Liverpool,Portsmouth,0.0,0.0,D,81,75,6,14,21,82,32,0.6578947368421053,15.0,15.0,0.0,0.42857142857142855,14,23,38,-25,0.2631578947368421,19.0,12.0,7.0,0.5,0,0,0,0,0,0,0,0,0.6,0.4,-2,44,57,0.3947368421052632,-0.07142857142857145,-7.0,0.6666666666666666,0.16666666666666666
2006-11-29,Man United,Everton,3.0,0.0,H,82,77,5,14,35,83,38,0.6578947368421053,30.0,7.0,23.0,0.7857142857142857,14,21,50,-15,0.3684210526315789,18.0,12.0,6.0,0.35714285714285715,0,0,0,0,0,0,0,0,0.8,0.2,14,33,53,0.2894736842105264,0.42857142857142855,17.0,0.7692307692307693,0.07692307692307693
2006-12-02,Arsenal,Tottenham,3.0,0.0,H,82,79,3,14,22,67,37,0.5263157894736842,22.0,12.0,10.0,0.42857142857142855,14,19,65,15,0.4736842105263158,13.0,16.0,-3.0,0.35714285714285715,0,0,0,0,0,0,0,0,0.2,0.4,3,2,22,0.05263157894736836,0.0714285714285714,13.0,0.38461538461538464,0.11538461538461539
2006-12-02,Blackburn,Fulham,2.0,0.0,H,77,75,2,13,13,63,9,0.5,11.0,17.0,-6.0,0.2307692307692308,15,20,48,-10,0.3684210526315789,16.0,21.0,-5.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-7,15,19,0.13157894736842107,-0.10256410256410252,-1.0,0.6,0.4
2006-12-02,Middlesbrough,Man United,1.0,2.0,A,76,82,-6,14,16,45,-10,0.3157894736842105,11.0,17.0,-6.0,0.2857142857142857,15,38,83,38,0.6578947368421053,33.0,7.0,26.0,0.8,0,0,0,0,0,0,0,0,0.2,0.8,-22,-38,-48,-0.3421052631578948,-0.5142857142857143,-32.0,0.2222222222222222,0.5555555555555556
2006-12-02,Portsmouth,Aston Villa,2.0,2.0,D,75,75,0,15,24,38,-25,0.2631578947368421,19.0,12.0,7.0,0.4666666666666667,15,23,42,-13,0.2631578947368421,17.0,13.0,4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,1,-4,-12,0.0,0.13333333333333336,3.0,0.16666666666666666,0.6666666666666666
2006-12-02,Reading,Bolton,1.0,0.0,H,71,76,-5,14,22,-1,-1,0.0,16.0,18.0,-2.0,0.5,15,24,56,8,0.3947368421052632,15.0,14.0,1.0,0.4666666666666667,1,0,0,0,0,0,0,0,0.6,0.2,-2,-57,-9,-0.3947368421052632,0.033333333333333326,-3.0,,
2006-12-02,Sheffield United,Charlton,2.0,1.0,H,72,75,-3,15,13,-1,-1,0.0,9.0,19.0,-10.0,0.2,14,9,47,-14,0.34210526315789475,10.0,21.0,-11.0,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.2,4,-48,13,-0.34210526315789475,0.05714285714285716,1.0,,
2006-12-02,Wigan,Liverpool,0.0,4.0,A,74,81,-7,13,18,51,-7,0.3947368421052632,17.0,16.0,1.0,0.38461538461538464,15,22,82,32,0.6578947368421053,15.0,15.0,0.0,0.4,0,0,0,0,0,0,0,0,0.6,0.4,-4,-31,-39,-0.2631578947368421,-0.015384615384615384,1.0,0.0,1.0
2006-12-03,Everton,West Ham,2.0,0.0,H,77,76,1,15,21,50,-15,0.3684210526315789,18.0,15.0,3.0,0.3333333333333333,14,14,55,-3,0.42105263157894735,10.0,16.0,-6.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.6,7,-5,-12,-0.05263157894736842,0.047619047619047616,9.0,0.5,0.22727272727272727
2006-12-04,Man City,Watford,0.0,0.0,D,77,68,9,15,19,43,-5,0.34210526315789475,13.0,17.0,-4.0,0.3333333333333333,14,9,-1,-1,0.0,10.0,20.0,-10.0,0.07142857142857142,0,0,0,0,0,0,1,0,0.4,0.2,10,44,-4,0.34210526315789475,0.26190476190476186,6.0,,
2006-12-05,Charlton,Blackburn,1.0,0.0,H,75,77,-2,15,9,47,-14,0.34210526315789475,11.0,23.0,-12.0,0.13333333333333333,14,16,63,9,0.5,13.0,17.0,-4.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.2,-7,-16,-23,-0.15789473684210525,-0.15238095238095234,-8.0,0.3333333333333333,0.5833333333333334
2006-12-05,Tottenham,Middlesbrough,2.0,1.0,H,79,76,3,15,19,65,15,0.4736842105263158,13.0,19.0,-6.0,0.3333333333333333,15,16,45,-10,0.3157894736842105,12.0,19.0,-7.0,0.26666666666666666,0,0,0,0,0,0,0,0,0.4,0.2,3,20,25,0.1578947368421053,0.06666666666666665,1.0,0.3333333333333333,0.2777777777777778
2006-12-06,Newcastle,Reading,3.0,2.0,H,79,71,8,14,13,58,5,0.4473684210526316,9.0,15.0,-6.0,0.21428571428571427,15,25,-1,-1,0.0,17.0,18.0,-1.0,0.5333333333333333,0,0,0,0,1,0,0,0,0.2,0.8,-12,59,6,0.4473684210526316,-0.31904761904761897,-5.0,,
2006-12-06,West Ham,Wigan,0.0,2.0,A,76,74,2,15,14,55,-3,0.42105263157894735,10.0,18.0,-8.0,0.26666666666666666,14,18,51,-7,0.3947368421052632,17.0,20.0,-3.0,0.35714285714285715,0,0,0,0,0,0,0,0,0.4,0.4,-4,4,4,0.026315789473684133,-0.09047619047619047,-5.0,0.5,0.5
2006-12-09,Blackburn,Newcastle,1.0,3.0,A,77,79,-2,15,16,63,9,0.5,13.0,18.0,-5.0,0.26666666666666666,15,16,58,5,0.4473684210526316,12.0,17.0,-5.0,0.26666666666666666,0,0,0,0,0,0,0,0,0.2,0.4,0,5,4,0.05263157894736842,0.0,0.0,0.36363636363636365,0.2727272727272727
2006-12-09,Bolton,West Ham,4.0,0.0,H,76,76,0,16,24,56,8,0.3947368421052632,15.0,15.0,0.0,0.4375,16,14,55,-3,0.42105263157894735,10.0,20.0,-10.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,10,1,11,-0.026315789473684133,0.1875,10.0,0.4,0.4
2006-12-09,Liverpool,Fulham,4.0,0.0,H,81,75,6,16,25,82,32,0.6578947368421053,19.0,15.0,4.0,0.4375,16,20,48,-10,0.3684210526315789,16.0,23.0,-7.0,0.3125,0,0,0,0,0,0,0,0,0.4,0.2,5,34,42,0.2894736842105264,0.125,11.0,0.6,0.2
